timestamp,vib_x,vib_y,vib_z,vib_total,roll_deg,pitch_deg,yaw_deg,servo1,servo2,servo3,servo4,servo5,servo6
1782422201.549,0.03002,0.02558,0.05649,0.06889,-0.2,-1.5,162.13,1500,1500,1500,1500,1500,1500
1782422201.883,0.03211,0.02437,0.04845,0.06303,-0.2,-1.5,162.13,1500,1500,1500,1500,1500,1500
1782422202.213,0.02973,0.02837,0.05245,0.06664,-0.2,-1.5,162.14,1500,1500,1500,1500,1500,1500
1782422202.546,0.03763,0.02888,0.04745,0.0671,-0.2,-1.5,162.14,1500,1500,1500,1500,1500,1500
1782422202.882,0.03075,0.02647,0.04494,0.06054,-0.2,-1.5,162.14,1500,1500,1500,1500,1500,1500
1782422203.213,0.02705,0.02638,0.07006,0.0796,-0.21,-1.5,162.14,1500,1500,1500,1500,1500,1500
1782422203.547,0.02827,0.02385,0.05238,0.06413,-0.21,-1.5,162.15,1500,1500,1500,1500,1500,1500
1782422203.879,0.02558,0.02271,0.04507,0.05658,-0.2,-1.5,162.15,1500,1500,1500,1500,1500,1500
1782422204.213,0.02815,0.02457,0.05885,0.06971,-0.2,-1.5,162.15,1500,1500,1500,1500,1500,1500
1782422204.546,0.03272,0.03003,0.04583,0.06382,-0.2,-1.5,162.15,1500,1500,1500,1500,1500,1500
1782422204.879,0.04837,0.04265,0.05527,0.08493,-0.21,-1.51,162.15,1500,1500,1500,1500,1500,1500
1782422205.21,0.03164,0.0266,0.05985,0.07274,-0.21,-1.51,162.16,1500,1500,1500,1500,1500,1500
1782422205.544,0.03083,0.02668,0.07177,0.08254,-0.21,-1.51,162.16,1500,1500,1500,1500,1500,1500
1782422205.879,0.02655,0.02354,0.04994,0.06127,-0.21,-1.51,162.16,1500,1500,1500,1500,1500,1500
1782422206.21,0.02744,0.02481,0.05221,0.06398,-0.21,-1.52,162.16,1500,1500,1500,1500,1500,1500
1782422206.544,0.02771,0.02436,0.04584,0.05884,-0.21,-1.52,162.16,1500,1500,1500,1500,1500,1500
1782422206.875,0.02837,0.02385,0.05594,0.0671,-0.21,-1.52,162.17,1500,1500,1500,1500,1500,1500
